Experiment Accession,Experiment Title,Organism Name,Instrument,Submitter,Study Accession,Study Title,Sample Accession,Sample Title,Total Size, Mb,Total RUNs,Total Spots,Total Bases,Library Name,Library Strategy,Library Source,Library Selection
ERX1380662,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082921,,2488.65,1,18942775,3765920941,BCM_CQCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380661,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082185,,1994.39,1,16123073,3221480826,BCM_AILOSW_r1,WGS,GENOMIC,RANDOM
ERX1380660,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082909,,3081.49,1,22690969,4493373265,BCM_CPGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380659,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082352,,2347.95,1,17825131,3530394073,BCM_AVTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380658,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082476,,3126.65,1,17550489,5236983857,BCM_BGNOSW_r2,WGS,GENOMIC,RANDOM
ERX1380657,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082142,,887.08,1,6191221,1192146194,BCM_AGCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380656,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082851,,2242.29,1,16423301,3254795139,BCM_CKTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380655,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082051,,1824.87,1,15036240,3012085435,BCM_ABDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380654,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082641,,2584.39,1,19315928,3818988549,BCM_BSKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380653,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082313,,2381.67,1,19835470,3826059454,BCM_ASCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380652,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082859,,2563.79,1,19125745,3780236873,BCM_CLIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380651,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082266,,2548.93,1,20015891,3977422729,BCM_APGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380650,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082179,,1938.17,1,15718615,3139513009,BCM_AIDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380649,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082348,,2134.38,1,16262297,3223935764,BCM_AVPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380648,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082211,,2189.14,1,17454682,3476074655,BCM_ALDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380647,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082941,,2180.1,1,15744493,3102086024,BCM_CRDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380646,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082478,,2926.28,1,23752369,4744359931,BCM_BGQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380645,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082764,,2690.62,1,19857017,3934874971,BCM_CFBOSW_r2,WGS,GENOMIC,RANDOM
ERX1380644,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082648,,2222.2,1,16620661,3291746114,BCM_BSTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380643,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082069,,1884.89,1,14979103,2994177629,BCM_ACDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380642,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082895,,2330.85,1,16939190,3336642091,BCM_CNMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380641,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082593,,3002.37,1,20815469,4068275188,BCM_BPFOSW_r1,WGS,GENOMIC,RANDOM
ERX1380640,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082424,,2043.58,1,17159487,3436252594,BCM_BDQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380639,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082365,,148.95,1,1193892,279616026,BCM_BAMOSN_r2,WGS,GENOMIC,RANDOM
ERX1380638,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082365,,260.15,1,1981341,484085640,BCM_BAMOSN_r3,WGS,GENOMIC,RANDOM
ERX1380637,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082365,,329.65,1,2520617,612892813,BCM_BAMOSN_r1,WGS,GENOMIC,RANDOM
ERX1380636,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082423,,2512.62,1,21209738,4250409606,BCM_BDPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380635,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082809,,2390.03,1,17390061,3427491487,BCM_CHPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380633,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082629,,1935.69,1,14273532,2814304639,BCM_BRLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380632,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082721,,2418.73,1,18436502,3655366573,BCM_CCROSW_r1,WGS,GENOMIC,RANDOM
ERX1380631,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082446,,1860.52,1,14225364,2830519368,BCM_BEVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380630,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082766,,1984.07,1,14676541,2897816490,BCM_CFDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380629,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082633,,2855.76,1,22155012,4405313452,BCM_BRVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380628,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082364,,2597.17,1,19428232,3850724266,BCM_BALOSW_r1,WGS,GENOMIC,RANDOM
ERX1380627,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082771,,2676.7,1,19681386,3878098602,BCM_CFIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380626,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082216,,1703.82,1,13402285,2671622740,BCM_ALKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380625,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082876,,1820.21,1,13949913,2779253538,BCM_CMHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380624,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082456,,2338.72,1,18445869,3679369302,BCM_BFMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380623,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082409,,2317.6,1,18515656,3696795053,BCM_BCVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380622,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082454,,2900.05,1,21558404,4272138115,BCM_BFKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380621,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082697,,1923.47,1,14495862,2866852791,BCM_CBCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380620,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082763,,2851.76,1,22066238,4387017249,BCM_CFAOSW_r1,WGS,GENOMIC,RANDOM
ERX1380619,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082824,,2259.34,1,16915129,3367826840,BCM_CIKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380618,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082184,,2642.07,1,21413491,4278125542,BCM_AIKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380617,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082125,,2159.95,1,16277495,3224834256,BCM_AFEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380616,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082308,,1055.68,1,8765472,1691296043,BCM_ARSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380615,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082551,,2739.05,1,21939058,4377297234,BCM_BLQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380614,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082153,,1842.05,1,13611018,2695486651,BCM_AGROSW_r1,WGS,GENOMIC,RANDOM
ERX1380613,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082839,,1635.82,1,12595621,2512557676,BCM_CKFOSW_r1,WGS,GENOMIC,RANDOM
ERX1380612,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082857,,2710.8,1,20549299,4092715754,BCM_CLGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380611,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082691,,2115.99,1,15925617,3157137645,BCM_CAROSW_r1,WGS,GENOMIC,RANDOM
ERX1380610,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082223,,2312.16,1,18536422,3693497943,BCM_ALSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380609,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082269,,2323.24,1,18343480,3648397942,BCM_APKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380608,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082036,,2363.55,1,18394333,3657642129,BCM_AAHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380607,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082418,,2194.71,1,18394246,3682050766,BCM_BDIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380606,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082190,,2267.39,1,18459031,3686807626,BCM_AIROSW_r1,WGS,GENOMIC,RANDOM
ERX1380605,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082745,,2406.7,1,18399968,3647374637,BCM_CEBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380604,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082457,,1667.61,1,13028914,2596606741,BCM_BFNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380603,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082365,,1618.98,1,5337638,2738133475,BCM_BAMOSW_r2,WGS,GENOMIC,RANDOM
ERX1380602,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082713,,3686.69,1,25564124,4998126298,BCM_CCGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380601,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082749,,2585.53,1,19181406,3790881807,BCM_CEFOSW_r1,WGS,GENOMIC,RANDOM
ERX1380600,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082880,,1333.13,1,10435925,2090873792,BCM_CMMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380599,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082218,,1912.54,1,15211262,3031983784,BCM_ALMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380598,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082729,,1971.2,1,15387010,3057548533,BCM_CDEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380597,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082591,,3265.7,1,26674328,5325327629,BCM_BPBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380596,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082918,,2116.58,1,15830064,3142700738,BCM_CPTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380595,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082916,,2404.08,1,17709285,3500302953,BCM_CPROSW_r1,WGS,GENOMIC,RANDOM
ERX1380594,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082088,,2432.64,1,19373887,3864036390,BCM_ADEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380593,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082935,,2353.07,1,18515123,3679420733,BCM_CQSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380592,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082292,,2048.1,1,16911417,3255695366,BCM_AQSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380591,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082748,,2539.07,1,18853800,3728373787,BCM_CEEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380590,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082735,,2543.74,1,19899363,3961076737,BCM_CDLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380589,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082282,,2140.3,1,17760169,3550132183,BCM_AQDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380588,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082174,,2334.75,1,18146850,3614796522,BCM_AHTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380587,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082714,,2215.27,1,15320506,2991863280,BCM_CCHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380586,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082831,,2003.47,1,14794074,2932510315,BCM_CISOSW_r1,WGS,GENOMIC,RANDOM
ERX1380585,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082168,,2202.65,1,18009426,3597576313,BCM_AHMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380584,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082146,,1919.45,1,13332577,2563290733,BCM_AGHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380583,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082457,,501.5,1,2686546,790789542,BCM_BFNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380582,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082178,,2116.74,1,17392433,3474295784,BCM_AICOSW_r2,WGS,GENOMIC,RANDOM
ERX1380581,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082382,,2716.19,1,21761816,4342099965,BCM_BBKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380580,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082312,,2374.86,1,18334940,3645055718,BCM_ASBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380579,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082389,,2684.75,1,20812659,4145336396,BCM_BBTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380578,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082182,,1739.11,1,14219641,2842334211,BCM_AIGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380577,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082840,,2041.89,1,15370176,3064688837,BCM_CKGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380576,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082718,,2667.78,1,20093366,3974312666,BCM_CCNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380575,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082872,,1492.61,1,11348693,2260333901,BCM_CMDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380574,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082149,,10226.06,1,76085180,15085170911,BCM_AGLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380573,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082638,,2604.08,1,19891768,3944379110,BCM_BSEOSW_r1,WGS,GENOMIC,RANDOM
